issue_id,issue_link,post,q1,a1,q2,a2,q3,a3,q4,a4,q5,a5,q6,a6,q7,a7,q8,a8,q9,a9,q10,a10
Facepunch_garrysmod-issues_issues_17,https://github.com/Facepunch/garrysmod-issues/issues/17,The current font in the linux beta is very small and hard to read.,Can you put that in a code box? It's being translated as markdown.,,Do you have Deja Vu Sans installed?,,What happens if you export to DOCX using LibreOffice ? I would expect that the same thing happens.,,Did you customize the CSS?,,Can you include a screenshot of what you are seeing? Thanks.,,Which site are you referring to here?,,"Can you clarify which is the problem, and for which platform?",,What are you looking for specifically?,,Can you provide a simple example that illustrates this problem?,,"Maybe post a screenshot of your problem? My system: Ubuntu 13.10, x64 Desktop: Unity GTK Theme: Moka/Orchis",
grpc_grpc-java_issues_175,https://github.com/grpc/grpc-java/issues/175,I want to package these java files generated by grpc. How could I modify gradle files?,Could you rerun with --stacktrace? That nag about 3.0.0-beta-1 is there by default I believe.,,Could you provide a copy of http://msjenkins:8081/artifactory/ext-release-local/org/opensaml/opensaml/2.6.5/opensaml-2.6.5.pom?,,Did you edit YML and point to those files?,,What is the problem exactly?,,"Can you please post the relevant part of your build.gradle file so I can have a look at how you use the tool? Thanks, Michel",,Can you tell us which options did you select in wizard? It will help us to reproduce this bug,,Would those help you at all? (I am not terribly familiar with how proguard fits into peoples build processes).,,What kind of support do you need?,,Do you mean java files generated by protoc from .proto files?,,What is your use case?,
Yoast_wordpress-seo_issues_6732,https://github.com/Yoast/wordpress-seo/issues/6732,### What did you expect to happen? ### What happened instead? ### How can we reproduce this behavior? Can you provide a link to a page which shows this issue? ### Technical info * WordPress version: * Yoast SEO version:,Can you show us screenshots of your settings and the slug that isn't correctly handled?,,"Could you check what is registered ? You can use, for instance, the Debug Bar Actions and Filters plugin to get a list. https://wordpress.org/plugins/debug-bar-actions-and-filters-addon/",,"Could you elaborate a bit? ""raw html code""?",,what kind of bug?,,Could you have a look at the javascript console and see what errors it shows ?,,Could you please let us know which plugins are currently active on your website?,,Do you have any other plugins running next to YoastSEO? And did you experience this with earlier versions of our plugin?,,Can you try re-saving your sitemap settings?,,Would you mind checking this again?,,Do you agree ?,
Homebrew_homebrew-cask_issues_4119,https://github.com/Homebrew/homebrew-cask/issues/4119,Give it a try,Maybe if you can elaborate a bit more we can help you out further?,,"Can I ask why you want to do this, though?",,Do Caskfiles fall short of what you had in mind? Perhaps our docs are unclear about their availability or purpose?,,Why not just make a private repo and tap it?,,Do you use Mac OS? Which Version had you used before you upgraded?,,Does this program work fine if _not_ installed via homebrew-cask?,,"Could you be more specific? Are you referring to the website at [caskroom.io](http://caskroom.io), or something else?",,Can you explain how you solved this error?,,Do you need help making one?,,Do you use coreutils by any chance? Do you get any output for the failure?,
Juniper_py-junos-eznc_issues_845,https://github.com/Juniper/py-junos-eznc/issues/845,"The python script is trying to connect to a WR Based Linux Hardware via Console and do load operations. Gather facts was set to True and False both, both the times the script returned login_sm failure error even for root user. Script: from jnpr.junos.console import Console from jnpr.junos.utils.config import Config import logging logging.basicConfig(level=logging.INFO) # Creating an instance to login to a device in console mode with Console(host='CONSOLE_IP', user='USER', password='PASSWORD', mode='telnet', port='', gather_facts=True) as dev: print (dev.facts) print (dev.cli(""show version"", warning=False)) cu = Config(dev) print (""********** Loading the configuration **********""); cu.load(path='/root/config-example.set', merge=True) cu.pdiff() print (""********** Commiting the configuration **********""); cu.commit() RESULT: ERROR:jnpr.junos.console:ERROR: login:login_sm_failure ERROR:jnpr.junos.console: Complete traceback message: Traceback (most recent call last): File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/console.py"", line 189, in open self._tty_login() File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/console.py"", line 285, in _tty_login self._tty.login() File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 111, in login self._login_state_machine() File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 273, in _login_state_machine self._login_state_machine(attempt + 1) File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 273, in _login_state_machine self._login_state_machine(attempt + 1) File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 273, in _login_state_machine self._login_state_machine(attempt + 1) File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 273, in _login_state_machine self._login_state_machine(attempt + 1) File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 273, in _login_state_machine self._login_state_machine(attempt + 1) File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 273, in _login_state_machine self._login_state_machine(attempt + 1) File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 273, in _login_state_machine self._login_state_machine(attempt + 1) File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 273, in _login_state_machine self._login_state_machine(attempt + 1) File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 273, in _login_state_machine self._login_state_machine(attempt + 1) File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 273, in _login_state_machine self._login_state_machine(attempt + 1) File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/transport/tty.py"", line 179, in _login_state_machine raise RuntimeError('login_sm_failure') RuntimeError: login_sm_failure Traceback (most recent call last): File ""/root/TC33.py"", line 8, in <module> with Console(host='10.216.9.22', user='root', password='*****', mode='telnet', port='', gather_facts=False) as dev: File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/console.py"", line 302, in __enter__ self._conn = self.open() File ""/usr/local/lib/python2.7/dist-packages/jnpr/junos/console.py"", line 195, in open raise err RuntimeError: login_sm_failure",How do you actually solve the problem when importing Leads from .csv ?,,Can we see your views?,,Would you mind sending me the mp3 causing this to [firstname].[lastname]@gmail.com? (replacing with my name obviously ;)) Ill look into it,,Did you have another copy of IPython available at the time? Is your home directory on a network folder?,,What version of RabbitMQ are you using?,,"Do you have a user requiring a group that requires the same user? aka, a recursive requisite?",,Can you provide more information?,,Can you confirm that you had Clang installed and in your path?,,"Can you provide a sample of a telnet session to the console that ends with the junos cli user prompt (""host_name > "")?",,Could you please debug it more and post an XML the API has responded with?,
novnc_noVNC_issues_865,https://github.com/novnc/noVNC/issues/865,"Setup: - using latest noVNC at commit edb7879927c18dd2aaf3b86c99df69ba4fbb0eab - macOS Sierra 10.12.5 - Safari 10.1.1 - connected to with url: We only see the loading screen: <img width=""1159"" alt=""screen_shot_2017-07-21_at_9 41 35_am"" src=""https://user-images.githubusercontent.com/4260509/28466156-6a8450de-6df9-11e7-965d-80b878a55e33.png""> Note: It does work for latest Chrome, latest Firefox, and IE Edge using the exact same link and VNC session.",Does it work with other VNC clients?,,Could you test with the stable release and see if you are getting the same issue?,,Do you get better performance using any other VNC client? edit: i.e. not an Apple client,,Could you verify that none of your files have been modified?,,"What version of noVNC are you using and on which operating system and browser? Does the laptop have a touch screen, if so does touch input work?",,Which version of Chrome are you using?,,What version of noVNC are you using?,,Could you remind me? :),,Could you attach a screen shot?,,What goes wrong if you put websockify on the machine with the public IP and let it handle both the WebSockets and the noVNC files?,
firefox-devtools_profiler_issues_1574,https://github.com/firefox-devtools/profiler/issues/1574,"All references I found to locate the extension ends up referring that page, but the link is no longer there.",Can you confirm that removing classcachetweaker allows tickprofiler to work?,,Do you think we should have a more obvious link in perf-html.io in all cases?,,Can you give any other info on what you are trying and what is happening?,,Can you share your mozconfig?,,Can you open an issue on the brackets.io repo: https://github.com/adobe/brackets.io ?,,Do we have old shared profiles with graphs that used to work? Do those still work?,,Can you provide a screenshot?,,Does this help? https://facebook.github.io/react/docs/reconciliation.html#recursing-on-children https://facebook.github.io/react/docs/reconciliation.html#keys Should we link to those chapters more prominently?,,Could you please open an issue in [Mobile-Detect](https://github.com/serbanghita/Mobile-Detect)?,,What do you mean by 'nothing works' though?,
HearthSim_Hearthstone-Deck-Tracker_issues_2349,https://github.com/HearthSim/Hearthstone-Deck-Tracker/issues/2349,"Having a card that isn't in the current deck, in this case, argent squire instead of rafaam, results in the tracker flashing all the cards and resetting constantly. https://a.pomf.cat/eenxiw.gif",Do you see the overlay at all? Same issue as #1498?,,Did it work before? Did you change anything? Move hearthstone installation maybe?,,"What happened exactly? Were there cards missing or wrong cards, how many? Also, what resolution are you running hearthstone at and is it windowed or fullscreen?",,"What version, synced? from where to where? Is the total (ALL) correct?",,Does one of the decks HDT is switching between have more than one version?,,How is the cpu utilization when it hangs?,,"Does it work after that message? Check if the <HearthstoneDirectory> in the config.xml in ""%appdata%/hearthstonedecktracker"" (press win+r to open the run dialog, paste) is set correctly.",,What card did it end up being?,,What were the circumstances when this happened?,,Did they change the card name/ ID?,
mqttjs_MQTT.js_issues_167,https://github.com/mqttjs/MQTT.js/issues/167,"`var options = { ca: ['./testcerts/invalid_ca.pem'], rejectUnauthorized : true, keyPath: ""./testcerts/key.pem"", certPath: ""./testcerts/cert.pem"" };` No output, not even with NODE_DEBUG enabled. Wireshark indicated ongoing retries.",Would you like to send a PR?,,Did you see SSL tutorial here https://github.com/edenhill/librdkafka/wiki/Using-SSL-with-librdkafka or were you able to figure it out yourself?,,Can you try using https for the client URL?,,Why do you think this is confusing? Do you have the result without TLS to compare the result with?,,Which versions do you use?,,What version of node are you using? Can you please provide a code snippet to replicate?,,How did you generate or acquire this certificate?,,can you provide code to reproduce the problem against a real endpoint?,,"can you comment out the privdrop config statements and retry? I think the message is right, maybe something is wrong with the priv drop.",,Would you like to work on that?,
qooxdoo_qooxdoo_issues_9230,https://github.com/qooxdoo/qooxdoo/issues/9230,The class `qx.ui.form.List` in comparison to class `qx.ui.list.List` has properly working method `resetSelection`. Instead of `mylist.resetSelection()` I use the following operation `mylist.setSelection(new qx.data.Array())`.,Do you mean to cancel current file selection? Maybe pressing arrow up/down or left/right will cancel it.,,Why do you think making use of the list would be better?,,"What specific browser versions are you using, and what OS and OS version? Closing until more information provided.",,How about a playground example to demonstrate it? That would be nice! Thank you.,,Which IPopUpContentManager are you using?,,Do you mean [this](http://codepen.io/stevenfabre/pen/LGvzk) kind of animation?,,What do you mean by is not working? We are using it in several places in editor and it works fine.,,Could you update and try again with your current code? Thanks.,,can you share the swagger spec for this API listing? only need a single listing rather than for all apis + the resource listing.,,Can you share me a link to the issue on swagger-core?,
mendhak_gpslogger_issues_340,https://github.com/mendhak/gpslogger/issues/340,GPSLogger doesn't log any points while my screen is off. In the debug log I get: `GpsSimpleViewFragment.OnWaitingForLocation:468 - false` Here's the full debug log: I turned the screen off after the first point. Holding a partial wake lock from another app doesn't help with the issue.,What kind of purposes?,,What version of Traccar are you using? Have you changed the config?,,Do you mean to log GPS points to OwnCloud? Is there a specific format/querystring it's expecting the locations to be sent in?,,What are you trying to do?,,"What was happening when you tried saving, would it refuse to save or would it reset to the original settings?",,Can you provide a screenshot?,,"What's the custom URL look like, and is the speed zero in log files?",,What phone are you using? And is the system 'location' setting on battery or high accuracy?,,Do you mean annotate?,,What protocol/format does it use to send data?,
Codeception_Codeception_issues_5840,https://github.com/Codeception/Codeception/issues/5840,"#### What are you trying to achieve? installing this #### What do you get instead? not installing this how about you write documentation that works instead? no, you. ### Details * Codeception version: * PHP Version: * Operating System: * Installation type: Phar || Composer * List of installed packages (`composer show`) * Suite configuration:",Which Codeception version do you use? What exactly you tried to do?,,Which module are you using in your tests?,,Do you mean v1.8 ?,,Do you have Unit.php file in tests/_support/Helper/ directory?,,What are your proposals exactly?,,What have you done? What output have you got?,,What module are you using? WebDriver or PhpBrowser? Please add relevant parts of HTML to your question.,,Which console you're using?,,How come you already have an old version of Codeception/stub installed? 1. Check if you have version constraint for it. 2. Delete composer.lock file.,,Does it work without Recorder extension?,
thomaspark_bootswatch_issues_295,https://github.com/thomaspark/bootswatch/issues/295,Dates on the calendar have a font that is not readable. Currently using version 3.1.1,Why set label min-width and min-height only on Cosmo?,,Where is the Bootswatch theme hosted? Can you give us a screen cap of the analysis? A link to a test site?,,Do you have a link or screenshot that shows the centering and background problems? Thanks!,,Can you send me a screenshot or link? What browser are you on? The bootswatchlet menu is set to an 50% opacity (100% on hover) but should still be visible.,,Can you provide a link to the library and a demo/screenshot of this in action?,,Can you post a demo in jsfiddle/jsbin? There shouldn't be any difference in how it's handled with Flatly.,,Can you post your code using JSFiddle or JSBin?,,"Can you send a screenshot / your browser, or tell me the CSS line responsible?",,Do you see something different than this? ![screen shot 2013-09-02 at 7 30 35 pm](https://f.cloud.github.com/assets/900407/1069653/b5a09864-1427-11e3-8685-60875970f22f.png),,Can you try downloading from this repo or bower? Should have the corrected versions.,
mozilla_rr_issues_1668,https://github.com/mozilla/rr/issues/1668,I'm on this `rr` commit: My VMWare version is: Version 7.1.2 (2779224) I downloaded the most recent Fedora 22 iso and installed it in my VM. I enabled virtualization of perf counters in the advanced processor options. I set `monitor_control.disable_hvsim_clusters = true` in the .vmx file. I installed the build dependencies with this command: And finally after cloning rr I built like this:,Can you please post your Vagrantfile and the output of the initial Vagrant run [in debug mode](http://docs.vagrantup.com/v2/other/debugging.html)?,,What version of docker is this?,,What are the two values that are not equal?,,which graphic adapter do you have?,,What version of XenServer/XCP-ng are you using?,,What hardware is this running on? Is it inside a VM?,,"What hardware/kernel are you using? Also, is this in a VM guest?",,What would you want to know that's not in there?,,"Did you try to import is as V1, or do what the message says ""Click Retry""?",,Does compiling a simple c++ file that just has #include <map> work?,
pugjs_pug_issues_252,https://github.com/pugjs/pug/issues/252,"This error is a hard one to track down, in my experience it is because I missed a `,` somewhere between two attributes, is there anyway to clue us in on where in the jade file this error occured?",Can you provide a repro? Does that happen always? On all your projects? mono or .net? Possibly a stackoverflow and related to https://github.com/fsprojects/FSharpx.Reflection/issues/1?,,What type of Operating System do you use?,,Does it work if you remove the #?,,Can you confirm you used [markdown-browser-0.6.0-beta1.tgz](https://github.com/evilstreak/markdown-js/releases/download/v0.6.0-beta1/markdown-browser-0.6.0-beta1.tgz) and not the non browser version?,,Can't you editor highlight the string literals properly?,,Can you point me to any documentation on this? I thought I was using fairly standard formatting there. Or maybe it doesn't like the extra colon after the Syntax Error?,,"Why is it possible to use Moment.js without Require.js, but not the languages? It's kinda annoying.",,Do you want to give that a try and see if it improves anything? https://github.com/errbit/errbit/pull/948,,Does it not give you a line number?,,Which version are you using?,
bazelbuild_bazel_issues_8422,https://github.com/bazelbuild/bazel/issues/8422,"### Bugs: what's the simplest, easiest way to reproduce this bug? Please provide a minimal example if possible. Error: ### What operating system are you running Bazel on? macOS 10.12.6 (16G2016) ### What's the output of `bazel info release`? ### Any other information, logs, or outputs that you want to share? Xcode version: 9.2 (9C40b)",What Bazel version are you using?,,How do you know it contains this action?,,Would that be acceptable for patching earlier releases?,,Do we have a test for building the Android hello world?,,What language are you working with? What test framework?,,Can you repro on a fresh clone?,,Can you try with the current 0.26.0 RC build? Found here https://releases.bazel.build/0.26.0/rc12/index.html,,Can you have a look?,,Does the error show up at all if you don't use the persistent workers flag?,,Maybe you can write a macro for cc_* rules?,
tojocky_node-printer_issues_95,https://github.com/tojocky/node-printer/issues/95,"Hey @gitawego @tojocky ... have you guys tested the lasted version against OSX? Trying to print a PDF / raw buffer seems to just be stuck at `incoming` attaching screenshot.. <img width=""517"" alt=""screen shot 2015-10-21 at 5 26 03 pm"" src=""https://cloud.githubusercontent.com/assets/2432643/10635830/368eb99a-7819-11e5-90fb-6eabbca12043.png""> i think the culprit is the code to access arraybuffer itself Could you check ?",Which OS and theano and pymc3 versions are you on?,,"Could you please confirm what node-printer and node.js versions cause this issue? Interesting, could you please retest without last PR?",,can you post the values of the variables in that line?,,"Can you reliably reproduce this, or is it random?",,Do you see that term in the response?,,What other mods do you have? Do any others affect health?,,Did you index at least one object after changing the settings? They are set at the first add/delete object.,,Could you please paste the full code of the SVG file?,,Which version of WebStorm are you running?,,Do you get any error messages when generating the presentation? If not can you upload the presentation as an attachment?,
kubernetes_kubernetes_issues_16230,https://github.com/kubernetes/kubernetes/issues/16230,"It appears that pods started by dropping a pod spec into `/etc/kubernetes/manifests` are not associated with the default service account, and don't have `/var/run/secrets/kubernetes.io/serviceaccount/ca.crt` and `/var/run/secrets/kubernetes.io/serviceaccount/token` mounted within their container. Adding `{spec: {serviceAccount: guest}}` appears to have had no effect on this. How is a pod started via the manifest directory supposed to authenticate with the kubernetes service?",Do you have a use case where either of these approaches wouldn't work?,,What would you like to solve of achieve?,,Maybe the default for typha should be replicas 0? And then we can set the replicas at runtime?,,"When you say ""recreated"", what does that mean? Are you scaling up/down? Creating a new service with same labels/names?",,Why not submit a PR?,,May I ask what your usecase is? Will a DaemonSet work?,,Did that help you @jyoprakashJP ? Best Peter,,What happened? I can't tell from the issue.,,What version of cockpit are you running?,,what the version of your server? using kubectl version?,
backlogs_redmine_backlogs_issues_415,https://github.com/backlogs/redmine_backlogs/issues/415,running 0.8.3 ActionView::TemplateError (no such file to load -- system_timer) on line #20 of vendor/plugins/redmine_backlogs/app/views/backlogs/view_issues_sidebar.html.erb: gem list shows system_timer installed [system_timer (1.2.4)] Anyone else run into this issue. Running on debian squeeze more info: from script/console Loading production environment (Rails 2.3.11) Loading production environment (Rails 2.3.11),Can't you inject another finder implementation?,,What does the plugin setup screen say? Does it list the gem as missing?,,Can you clarify a bit more why you think this would need to be changed?,,"Could you test it with the branch devel-1.6.1, please?",,What kind of work do your workers do?,,How many files and folders is in the folder in the current view and how many of them altogether? What's the relation to the MOVE operation?,,What's the error you are seeing in production?,,What's your stack? What are steps to reproduce? What's the error? #221 appeared to be a configuration issue since nobody could properly recreate it.,,What does your OneTImerComponent look like?,,What makes you think this is a bug in Rails?,
osmandapp_Osmand_issues_7587,https://github.com/osmandapp/Osmand/issues/7587,after changing language you need a close and clear cache for change of menu language. version 3.4.0 #28073 ... and please make the version info in Help / About copieable to clipboard on a loong press. That helps providing that info. Thanks Peter,Would @evant know about it?,,Maybe indicate it in the error message though?,,How do you know it contains this action?,,Does it happen on all STL files? Or one in particular? Can you share an example file where you observe this?,,"Should be updated, want to double check all is ok for you on Py3?",,Can you please add more info? Does after changing language nothing happens?,,Does it update after restart?,,Could you post the error message/logs?,,Can you guess what the problem is?,,Can you add more details? Exactly what did you do to get the problem? Also screenshots would be great if possible.,
inbasic_ignotifier_issues_181,https://github.com/inbasic/ignotifier/issues/181,![bug](https://cloud.githubusercontent.com/assets/7083285/2539635/13fdd536-b5ca-11e3-969c-f9366e5a448a.jpg),What do you want exactly ?,,What did you have in mind?,,Do you have something unusual in there? In your C:\Users\Jason.gitconfig I mean. Thanks in advance for providing the info!,,How does this feature work?,,Can you file this in the ACE editor repo?,,maybe I can recreate?,,"Could you check, if you have them listed as dependent tasks? ![screen shot 2017-04-29 at 5 20 05 pm](https://cloud.githubusercontent.com/assets/20460498/25555304/3328e4f4-2d00-11e7-9047-2e9bb109c745.png)",,"How can I regenerate this bug? When I press the ""mark as unread"" button, the icon is disabled, so how did you click on it repeatedly?",,Can you show the code where you get this error?,,Did you start the VM yourself? Cuckoo will do this for you :-),
sehmaschine_django-grappelli_issues_571,https://github.com/sehmaschine/django-grappelli/issues/571,"I use a custom usermodel with emailaddress as username. I also have a field added to my usermodel called 'userrole'. This is an excerpt from my customer usermodel: email = models.EmailField() userrole = models.CharField(max_length=20, choices=ROLE_CHOICES, default=GUEST) USERNAME_FIELD = ""email"" REQUIRED_FIELDS = [""userrole"",] After installing Grappelli, I no longer see my emailaddress as the loggedin user, I just see '3', which seems to be my userrole-id. The old admin-interface does show my emailaddress as my username. I tried to find out in the docs if there's a setting of some sort for custom usermodels, but apparently there isn't??",Doesn't it work when you just don't put 'required' in the rule set?,,Can you share what are the fields that are updated & the version of the gem you are using?,,"Could you please provide more context? What is the exact command you're issuing (obscure your password, of course) and the output you're seeing?",,"which grappelli version, which django version?",,Should we remove again and put level back into herobox next to username? we originally nixed that because it limited the profile name in characters users could enter,,Did you select which membership types the discount should be applied to?,,Could you please elaborate?,,Could you put together a small sample project that reproduces the issue?,,What are you trying to do exactly? Just change a users email address?,,Can you please check if you have some error in the browser's console?,
Pushwoosh_pushwoosh-phonegap-plugin_issues_261,https://github.com/Pushwoosh/pushwoosh-phonegap-plugin/issues/261,Foreground (in app) notifications not coming through Issue present in 7.0.6 Issue not present in 7.0.5 and prior PhoneGap Build cli-6.5.0,"What do you mean by ""detected""?",,What code have you tried sofar?,,Do you have more than one account set up on the device? Is your server using ejabberd or prosody?,,How did you solve this?,,What do you mean by In App notifications? Did you mean [In-app messages](http://docs.pushwoosh.com/docs/in-app-messages) feature or were you talking about regular push notifications received in foreground state?,,What did you execute to get this error? Please include steps to reproduce this error.,,What do the logs say?,,Could you share some info?,,what was the issue?,,Maybe we should go back to strictly starting actions from inside the app (usually the action widgets on the map screen) and have notifications only visible for things already running?,
wet-boew_wet-boew_issues_1061,https://github.com/wet-boew/wet-boew/issues/1061,Can this display the actual feed items? Thanks.,when you are viewing a single feed and another feed has just been refreshed)?,,Could you please explain a bit more?,,Did you mean to close the issue?,,Could you please describe in a bit more detail the problem and provide a link to a feed that's affected?,,Could you please send a screenshot?,,"Can you refile in the angular.io repo? :) https://github.com/angular/angular.io Closing the issue in this repo, as it's not framework-related.",,"Can be this closed as resolved or otherwise? Please update the status of this again, thank you",,Could you please check your Web browser console to see whether there is any JavaScript error?,,"Does that suffice? Please let me know, Maxim",,Can you deploy the new release and close this issue if the bug is solved?,
brianfrankcooper_YCSB_issues_352,https://github.com/brianfrankcooper/YCSB/issues/352,"Hi, I'm trying to use YCSB with memcached. Could anyone tell me the default key size of YCSB and how to change the length of the key? Thanks very much.",What are you using for talking to Memcached?,,Can you check that advice: key_buffer_size (~ 1M) is no longer displayed ?,,"Can you please post the command you ran, all of the output (if it is not too long), and any workload files you are using if you have modified them?",,Which config key are you talking about ?,,Does that make things work? 2. Try pulling a fresh release from the link I provided above and verify if the cassandra2-binding is or is not present.,,What does it do when you try to expand? Are you sure you load the snippet correctly. Try loading it directly by entering C-c C-l and see if that works.,,What's the specific problem you run into when trying to use intellij?,,Can you use the binary artifacts from the 0.15.0 release instead of trying to build from source?,,Would the README be clearer if we expressly called this out?,,Can you elaborate some more on this solution?,
winder_Universal-G-Code-Sender_issues_716,https://github.com/winder/Universal-G-Code-Sender/issues/716,https://youtu.be/0XpA5HUVdb8,Do you want to prevent the version string from being displayed in the UGS console? Remove this line: https://github.com/winder/Universal-G-Code-Sender/blob/717da06f8d7c724b7212daa4b6a42a365c89ebc9/ugs-core/src/com/willwinder/universalgcodesender/GrblController.java#L157,,Could you try running this from a terminal and send me the stack trace?,,What version of GRBL are you using?,,Does the same problem occur if you are not using the workflow helper? Is this a new problem? How many _frames per second_ does it say in the visualizer window?,,"What do you mean by jumping from text boxes, is tab not working for that?",,Which version of UGS are you running? What operating system are you using?,,What does your log file say? http://winder.github.io/ugs_website/guide/troubleshooting/#property-files Which version are you running?,,"What were you doing when this happened? In the lower right of the GUI status bar, is there a red error marker? Are all the error messages the same message?",,Do you really need to jog in steps of ten metres?,,Could you check the status poll frequency setting in UGS? I have it set to 200ms and it seems pretty responsive.,
angularsen_UnitsNet_issues_271,https://github.com/angularsen/UnitsNet/issues/271,"Hey Andreas, UnitsNet is a very nice library! What I can't find is a conversion between pixels, points, dots, mm, inch, and also between pixels/inch, dots/inch. Are there any plans to add this in the future?","Do you use any addon to faviconize a tab? Or, any CSS rule to shrink max width of tabs in the userChrome.css?",,What is the status here?,,Which option would you consider the best for your case?,,Can you try biber 2.8 beta from Sourceforge? You will also need biblatex 3.8 beta to use this.,,Can you post an example here where you're not getting the desired behavior?,,Which version did you update from? v2.5.5?,,"What would you suggest? Most likely, it just needs better documentation...",,How would you differentiate units between gal (US Gallon currently in the library) and Imperial Gallon?,,"How would you like to use these conversions in code? Is there a global relation between pixels, points and dots or is it platform specific?",,"What language? When do you see this, CSV, online spreadsheet?",
Studio3T_robomongo_issues_988,https://github.com/Studio3T/robomongo/issues/988,![a](https://cloud.githubusercontent.com/assets/10336770/11838262/da8f852e-a40b-11e5-9ffc-f914ea18bdb8.png),What happens when you press reauth button in the options page?,,Do you remember how you launched Atom when it failed?,,What do you see when accessing <ip>/wordpress via browser?,,What browser did you use?,,Which versions of Quicksilver and OS X are you on?,,How is that related to Markdown?,,Would you mind setting up a jsfiddle or a small page where I could test what's happening?,,Which mongodb version do you use? If it's 3.x there _might_ be a possibility of Robomongo being simply incompatible with it.,,do you have history size in Preferences set to unlimited or limited? Is it reproducible in standard mode (no dropdown)?,,Did you check your CSS to see if it's accidentally causing something?,
osTicket_osTicket_issues_2986,https://github.com/osTicket/osTicket/issues/2986,To reproduce: -Create a task by completing the new task form -while on the page that displays the newly created task -try clicking new task. it **_does not _** show the dialog,what have you changed in the gruntfile? what generator? This should probably be closed and opened in that generator,,Can you expand on to why you think it is wrong?,,Can you include a testcase (some html that's not working)?,,Can you post the output you get?,,What does this has to do with Chrome 25? You probably installed some other package that stole keyboard shortcuts from PlainTasks.,,"What version of Rails are you using? Also, I'd like to see the portion of your Gemfile where rspec-rails is defined.",,What is your shell / extension version ? The scroll bar is working here if the box exceeds screen bounds.,,Why is it important to set app as current there? Do you have any specific error?,,"Do you mean 1.10dpr, 1.10rc1 or 1.10rc2?",,Could you please try again with the github version ?,
boostorg_program_options_issues_88,https://github.com/boostorg/program_options/issues/88,"The following macros are missing a BOOST_ prefix, which is against Boost library guidelines:",Can I close the issue?,,Would you mind preparing a PR?,,Do the tests run OK?,,Which version of Debian? I would be surprised if they removed packages from an existing release.,,Do you need that parser or you just pointing to the documentation problem?,,"Does boost has some standard benchmark that i can run and see the performance? No. Some individual libraries do, though. In Christ, Steven Watanabe",,Why can't you use waitable_timer instead? steady_timer or system_timer . They are std::chrono-compatible,,Can you point me to the code?,,"Could you clarify what is the copy of boost-ci that you refer to, and where is documentation for directly using boost-ci scripts?",,Can you provide more details about your solution? Thanks.,
ThemeFuse_Unyson_issues_1470,https://github.com/ThemeFuse/Unyson/issues/1470,Is there a method to register custom post type metabox from plugin ? im currently working on a plugin that have custom post type and i want to use Unyson metabox for the cpt Thank you!,Can you make a video?,,What do you mean by using it inside your theme? Do you mean adding fields to a theme settings page?,,Which theme are you using?,,Can you open up the JavaScript console and see if there are any errors?,,Didn't you see this? https://github.com/ThemeFuse/Unyson/issues/1407,,Do you have a full example I can point to in the wiki?,,Do you need them to start using the plugin or for your clients?,,What kind of use case would you want to use this for?,,Can you test with other plugins deactivated? Or with a fresh WP install?,,Do you have the register code somewhere I can see as well? Is it on init?,
LoneGazebo_Community-Patch-DLL_issues_1476,https://github.com/LoneGazebo/Community-Patch-DLL/issues/1476,1000 years passed after researching Calendar and no Great people have been given to me.,Can I get you to reopen the report in the apps repo please?,,Can you share your site's URL?,,Can you provide some more information? What device are you running it on? What about it is slow?,,What is _the format_ and _the files_?,,did you get the solution? i am facing similar issue.,,What is the exact problem you're facing?,,Can you provide a link to the library and a demo/screenshot of this in action?,,can you please walk me through what you were trying to achieve? thanks!,,Did you make any changes to the sample code? Are you trying to show events in the cells?,,"Did your calendar update to the Long Count? In any case I think the Maya UA starts at Mathematics now, not Calendar.",
