issue_id,issue_link,post,q1,a1,q2,a2,q3,a3,q4,a4,q5,a5,q6,a6,q7,a7,q8,a8,q9,a9,q10,a10
vgstation-coders_vgstation13_issues_7199,https://github.com/vgstation-coders/vgstation13/issues/7199,Shuttle movement based round end is absolute shite in every way.,"How much bigger? Is the button otherwise ok, or should we get a proper spriter to do it?",,"Did your name consist entirely of numbers, or did you take a long time to choose your name?",,Did it work properly? Did they have spells and were able to cast? Did they have a zeroth law?,,Did you strip out the pipe layers you nerd?,,"What's a dead eye overlay? Most animals don't have any overlays at all, and carp definitely don't.",,"Why? It seems pretty clear to everyone how it works, the messages it gives you are really explicit",,How can messages lag the game?,,Maybe it's intended? Just kinda weird that cult had a victory with the abrupt end.,,Why doesn't it leave plating?,,"Doesn't it work as intended? AFAIK borg pointer points to nearest operative, not disk or shuttle.",
padloc_padloc_issues_156,https://github.com/padloc/padloc/issues/156,"Downloaded package from site, installed. Launch says new version available, click download and install, then it never installs.",What happens when you try and open it? What version of Atom are you using and what OS is it on? Provide some repro steps please?,,What version are you trying to update from? There is a known auto-update issue in version 2.3: https://padlock.io/news/v2.4-released/,,What was your expected result? Do you see a better way of doing this?,,Does your PHP installation work? Can you show e.g. a [phpinfo file](https://mediatemple.net/community/products/dv/204643880/how-can-i-create-a-phpinfo.php-page) correctly?,,"Which operating system are you using? If you're using Windows, #5802 may help.",,Do you know if this used to work? I recently moved the site from linode to digitalocean...,,Can you submit a support ticket so that our team can take a look? http://ninjaforms.com/contact,,What' on line 1 of /private/etc/apache2/httpd.conf ? There seems to be an \ or 2 too many,,"How is your IDS? Windows Defender and all major Windows antiviri label MSF as malware. Also, there is a Kali emulator for Win10, perhaps that is best?",,Could you supply more information? How can I reproduce this?,
dudapiotr_ZfTable_issues_19,https://github.com/dudapiotr/ZfTable/issues/19,Hi why u dont modify the headscript of js to add your js files and dont make the module users to copy the js files to their public,Can you confirm this bug is still effecting you in 1.2.4?,,"Which version of gaze, node.js and OS/version? Thanks!",,"What's your node version? As a temporary workaround, remove [this line](https://github.com/copy/v86/blob/27f8afffac56e7fbd951490c51a691580958daf7/tests/full/run.js#L2) and try again.",,What Node.js version is your container running?,,Do you mean only allowing some files in the static folder to be accessible or making it so files outside of static are available with a /static/ url?,,What is the alternative to using JS for modal positioning?,,Can you describe the situation?,,"Do you have jQuery included? If so, can you share a jsfiddle?",,Could You more explain what do You mean ?,,Does removing that help?,
gildas-lormeau_SingleFile_issues_339,https://github.com/gildas-lormeau/SingleFile/issues/339,Please add 'Save favicon' checkbox. Thank you.,"Can you check if there is anything logged in the browser console? Enable logs, then press Ctrl-Shift-j or check in Tools/Web Developer/Browser Console.",,Could you cite me an example?,,Do you have an example of URL allowing me to reproduce the issue?,,What page are you trying to save? What error do you see?,,Can you please give me an example of URL illustrating this issue?,,Did you try to follow the procedure to [debug unknown issues](https://github.com/gildas-lormeau/SingleFile#troubleshooting-unknown-issues)?,,Would you like to save pages without embedding the favicon or did you save a page where the favicon is missing?,,Do you have suggestions on how I'd go about identifying PHPISD? It looks like it mostly works behind the scenes which may make it impossible to detect.,,What key bind do you want to use?,,Can anyone with Win 10 reproduce this?,
benblack86_linkclump_issues_71,https://github.com/benblack86/linkclump/issues/71,"All is in the title, nothing happen with the long right-click, just the web menu. Please help, this extension is too usefull, I need it!!",Can you still open links or is it just the bookmark action that doesn't work?,,Could you submit a full sample?,,Did you try to follow the procedure to [debug unknown issues](https://github.com/gildas-lormeau/SingleFile#troubleshooting-unknown-issues)?,,Does it work for you on the online version? http://online.boscaceoil.net/#!/,,Which version of FF are you using and what OS? See option below (FF 23.0.1 on Windows 7): ![selection_016](https://f.cloud.github.com/assets/1746110/1033989/51372732-0f0c-11e3-86fb-b1fa9b41a5b4.png),,Did you try to follow the instructions from the tutorial? http://sozi.baierouge.fr/wiki/en:tutorial#open_the_frame_editor,,What OS? I'm guessing this is in chrome canary?,,Does it look like this? ![screenshot4-1280x800](https://f.cloud.github.com/assets/315836/660288/9b436b7e-d6f4-11e2-8cce-caef61c01d2b.png),,Could you try a browser restart and see if that solves the problem? Would you be able to inspect the extension and give me a stack trace (if any)?,,"What OS, what browser version?",
rubymotion-community_BubbleWrap_issues_343,https://github.com/rubymotion-community/BubbleWrap/issues/343,Anything I put inside a `EM.schedule_on_main` block never gets called using the latest version of RubyMotion: 2.22,What is your usage case? What kind of validation you would like to use for example?,,"Do users just add schedules manually via the UI, does everybody have their own scripts..? I couldn't find anything about scheduling from https://github.com/linkedin/linkedin-gradle-plugin-for-apache-hadoop/wiki/Hadoop-DSL-Language-Reference either.",,"Can you check your sources for other classes named Player? As an aside, you can do ""belongs_to :party"" to get the same effect as has_one with an explicit inverse.",,Can you give a specific example please?,,did you run the migrations? Do you use vagrant?,,Can you post the log? I don't think it is the problem of node-schedule,,"Did you get this working, @ahmetabdi?",,Can you double check the webpage and what you currently see on it?,,Can you paste your whole schedule.rb file?,,Maybe you tested in spawn-protection radius area or other kind a protected place?,
rubysherpas_paranoia_issues_37,https://github.com/rubysherpas/paranoia/issues/37,"With version 1.2.0, calling Thing.only_deleted.find(123456).restore! results in no effect, the SQL that gets run is: UPDATE ""things"" SET ""deleted_at"" = NULL WHERE ""things"".""deleted_at"" IS NULL AND ""things"".""id"" = 123456 It probably has to do with the fixes to the scoping because it worked in previous version.",Do you have some steps to reproduce this issue on a fresh app?,,Should we close this for now?,,what's your brunch config?,,Can you show the actual query you're running? For postgres you might need to use RETURNING id; to get the id.,,"How did you compile the list? Would it be possible to do this automatically, e.g. by scraping the docs?",,Can you share your model & dbcontext classes?,,"What is the actual problem? ""Window has been deleted by window manager"" message is not a sign of abnormal operation.",,What logs aren't coming through? Are you sure that the record is dirty and there are changes to be persisted?,,"What about people using a different database engine that works with a different syntax? For example, a plain sql query in MSSQL might not work in MyQSL.",,Does it really matter?,
sferik_rails_admin_issues_567,https://github.com/sferik/rails_admin/issues/567,"Hi, I have two models (Issues, Ads) with a field (string) named ""link"". In the form for new Issue, the link form field is shown, but on the Ad form its missing. Any clues? Cheers, Roberto","What about validations, initial values, things like that? Can you provide a gist with an example of how you think that would work?",,How did you get this error message?,,Do you have a sample form you can attach that exhibits this problem? Thanks!,,Could you update and try again with your current code? Thanks.,,May you specify what's your purpose?,,Why would you need this?,,What version/branch of symfony are you using ? And what is the version/branch of your sonataadminbundle ?,,Maybe that will work for you?,,Can you give us both models and RA config?,,Can you post that output here?,
rust-lang_rust_issues_70191,https://github.com/rust-lang/rust/issues/70191,Can we merge two impl block? https://github.com/rust-lang/rust/blob/f4c675c476c18b1a11041193f2f59d695b126bc8/src/libstd/io/buffered.rs#L107-L109 Currently there is no way to create a `BufReader<R>` where R not impl Read trait.,What's rust.md? The reference is hosted at https://doc.rust-lang.org/nightly/reference/,,What operating system are you using?,,Why do you want such a BufReader?,,"Would you like me to post some general suggestions/pointers here, or chat about it? I'm on Discord/Zulip if you prefer the latter.",,Maybe it is a convention?,,Does that work for you?,,Should closures be defining uses? Or just uses (and thus only be able to return that type by calling a function that defines the existential)?,,How would you get panic backtraces on stable?,,what's the stderr output?,,How does this interact with nul-termination?,
AFNetworking_AFNetworking_issues_3624,https://github.com/AFNetworking/AFNetworking/issues/3624,reason: '-[NSHTTPURLResponse httpInternal]: unrecognized selector sent to instance 0x7f8ee0e09a00',Do you have any console logs on this one? which version are you currently running?. Thank you!,,Why is the default iter_lines chunk size so large (10240 bytes)? Is there a design decision I don't know about there?,,Do you have a repro?,,Could you explain how you are using it and why it's useful to you to decide if we should support it properly?,,What kind of body are you sending?,,What is your issue? And what are the steps to reproduce? Please look at a markdown guide to properly mark source code or HTML samples.,,Can you reproduce using our sample code or small test progream and/or run your binary with ASAN enabled?,,Can you share what the problem was? It looks like a memory management issue to me.,,Did you try to make an breakpoint to see what exactly going on here?,,Could you share a demo project to easily replicate those crashes?,
diaspora_diaspora_issues_5829,https://github.com/diaspora/diaspora/issues/5829,"It seems that the number of reactions within the mobile version are the sum of real reactions + likes. This seems not really consistent. See screenshot below, where there are 3 counted reactions, 1 real reaction and 2 likes. ![screenshot_reactionscount](https://cloud.githubusercontent.com/assets/2278424/6929453/329eb858-d7fb-11e4-939b-de8f7d349277.png) ##","Can you tell us what browser you are using? I think to test this in a desktop browser, you'd have to visit https://joindiaspora.com/status_messages/new.mobile",,What is the payload of request?,,Which pod? And what language is that?,,"Which pod, browser and OS are you using?",,What site are you trying to visit?,,Can you post a link to a public post where this happens? Otherwise it will be very difficult for us to track it down.,,Do you want to take it @asphxia ?,,Which browser are you using? (+ version),,What's inconsistent about it?,,What's your pod by the way?,
Khan_khan-exercises_issues_50719,https://github.com/Khan/khan-exercises/issues/50719,I am looking for source code of this page : https://www.khanacademy.org/stories I am not able to find it in any of the khan academy repositories. Any help regarding this is appreciated.,What form would such an integration take?,,Can you elaborate on what user space libraries are you talking about and the ARM platform whether it is linux/ Android?,,why do you want to find the source code for that page?,,Did you run rake db:migrate after doing rails g refinerycms_blog?,,Did you try r.toObject() ?,,"Can you be more specific to what you are looking for, and why?",,what do you mean by a page footer? what do you mean by removing it?,,Do you know any Windows developers interested in contributing?,,Do you get to the login form at all? Please share your logs/server.log file.,,When did you last see it and did you subscribe to it? Repos with no subscribers get deleted.,
laravel_framework_issues_2317,https://github.com/laravel/framework/issues/2317,Add a command to Artisan that tells the user what environment it is being used. Example: `php artisan environment` `Environment Detected: local`,Does this answer your question?,,What's the use case for it ?,,Could you update this issue with your mysql version?,,Do you have any workbenches or a boostrap/compiled.php file?,,What version from and to?,,Would that work for you?,,Can anyone confirm this?,,Did this resolve your issue?,,Does this answer your question?,,Do you receive an error message? no console output? I need more to help you,
pbreheny_visreg_issues_83,https://github.com/pbreheny/visreg/issues/83,"The `rms` package has several fine methods for depiction of partial effects. The `visreg` package offers additional options and over-all, a simpler interface to the creation complex figures such as the outcome of a multi-nominal logistic regression. ![image](https://user-images.githubusercontent.com/624277/76453646-735aea80-6390-11ea-9c43-3257eca88148.png) Thanks! Here is a tiny example.",Does it not work for you?,,"Did you try pressing <kbd>Ctrl+L</kbd> first to open and focus the ""location bar"" in the GTK open file dialog?",,"What do you mean by default setting? you convert the image to rgb in the vs edit script, right?",,Can you please provide further screenshots as described in the wiki for requesting device support? Thanks!,,Would you buy a 2-year Premium account to get these?,,What PHP version? Could you provide message source for both messages you used above?,,What is the particular inconsistency you are referring to?,,What is your exact currency setup? Do you have different currencies for different configuration scopes? Where can the dollar setting come from?,,"Can you please at least provide a log file? Also, this looks like a custom resource pack .. try without it.",,What specifically are you looking to work on?,
optimatika_ojAlgo_issues_16,https://github.com/optimatika/ojAlgo/issues/16,"Hi, I am currently trying to use this library to solve ERC portfolio optimization but I am not sure that this library is able to do that. The function I have to minimize is on the top of the page 7 at http://thierry-roncalli.com/download/erc.pdf. Could you please tell me if ojAlgo is able to resolve this quadratic optimization problem ? Thanks for your help.",Why do you expect that to work? I would expect that the left and right matrices are not modified and that the results matrix is.,,Why would you want to disable it?,,Can you clarify what you mean in your second point? I don't quite follow...,,Maybe rewrite that line to make it work on Python 2 while we still support that?,,What errors do you get?,,Why do you want to use v35?,,Can you narrow down your question?,,"How much time does it take to evaluate your function / gradient? If that is slow, there is nothing Optim can do.",,Do you have some specific experience showing them being better than Differential Evolution (DE)? I've often found particle swarms and DE performing on par with each other.,,"What have you done, and what problems did you encounter?",
dotnet_core_issues_173,https://github.com/dotnet/core/issues/173,"I installed .NET Core 1.0 official installer released yesterday using this pkg (https://go.microsoft.com/fwlink/?LinkID=809124). dotnet-dev-osx-x64.1.0.0-preview2-003121.pkg Version: 1.0.0-preview2-003121 <img width=""764"" alt=""screenshot 2016-06-28 10 19 55"" src=""https://cloud.githubusercontent.com/assets/7122270/16408124/c230d2da-3d49-11e6-80c8-d4ba9260a507.png"">","Can you post the EF generated SQL queries, too? You can get them out of SQL Analyzer or by using EF's logging.",,"Can you double-check you're using 3.2.1 and not 3.2.0? If you're on 3.2.1, any chance you can get a stack trace for that exception?",,Can you add [reproduction steps](https://github.com/aspnet/Home/blob/dev/CONTRIBUTING.md#filing-issues) so we can verify if this is an issue in EF or SQLite?,,"Did you follow [the guide](https://www.microsoft.com/net/core#macos), especially the ""Install pre-requisites"" step?",,What exactly do you mean? Hint (popup)? Groups? How is it related to product attributes?,,Which version of the S-63 plug-in is used? Does OpenGL on/off make any difference?,,Can you clarify the question please? I do not understand what you want to achieve,,Can you please retry with .NET Core 2.2 or 3.0?,,What do you see when you do 'kvm list' ?,,Do you have the original branch locally still? Ping me on Slack about this :),
sequelize_sequelize_issues_9092,https://github.com/sequelize/sequelize/issues/9092,Hello everyone I am using this github as the basis for my sqlite sequelize. [Git](https://github.com/waldemarnt/testable-nodejs-api) And I'm creating a sequelize for mysql. And I'm wondering how I can do to synchronize between banks. Can you tell me if there is any function for this? or just using CRUD is possible for this. Thank you so much.,Can you describe a case you need this for?,,What's NOT working with the example you have there?,,Could you try it without the quotes?,,What is date? A string ? A date object?,,What do you mean? Separate transactions should run in sequence? Or the operations in a transaction should run in sequence?,,What are you trying to achieve?,,Can you post the bluebird version used by the two versions of Sequelize? Eitherway i don't think you should rely on unhandled rejections.,,"What do you mean ""Synchronize between banks""? Seems like your question has more to do with the programming rather than sequelize itself.",,What exception? Model.build returns an instance so you should check for Model.build instanceof model.Instance,,"What do you mean with sync, scema or data?",
mweibel_connect-session-sequelize_issues_101,https://github.com/mweibel/connect-session-sequelize/issues/101,"I have just setup using sqlite, and found an issue related to this error: `TypeError: sessionStore.destroy is not a function` However after applying this fix, I still get the same error: How can I solve it ?",What version of Bokeh is this? Is this in the classic notebook or Jupyter Lab or something else? What version? What browser/OS is this?,,what version of mpl? Can you test with 1.4.0rc4?,,Can you provide full error reporoduction steps? Otherwise I'm afraid I can't help.,,Could you please provide me with the code that triggers the error?,,how would I know? please add more info. Impossible to help you with this amount of information. Best is a reproduction case in a public github repo.,,What did 2.10.2 do when this happened?,,"How are you installing this module? The inherits library is a dependency, but your package manager should have installed it for you automatically...",,Which version of safari on which OS?,,what are you using _split for? Looks like it is another issue to me.,,What is this issue about?,
julianlam_nodebb-plugin-mentions_issues_81,https://github.com/julianlam/nodebb-plugin-mentions/issues/81,Wirting @OP will notify thread starter. functionality heavily used over the Internet,"What exactly are you trying to do? How much NICs, what is already set up? As far as I know plenty of people use LAGG successfully. :)",,do they have godmode on by any chance?,,Do I miss anything?,,What are you trying to achieve?,,Did you mean to close this? Is it not an issue after all?,,What sites do this?,,do you have an example? fyi: not every direction is possible right now...,,What are the original values?,,Did you try with a snapshot?,,What is now too much in the basic starter?,
ArduPilot_MAVProxy_issues_727,https://github.com/ArduPilot/MAVProxy/issues/727,"The following error occurs: [env] Ardupilot SITL version : arducopter v3.6.2 Mavproxy branch : master Connect /dev/pts/3 source_system=255 Log Directory: Telemetry log: mav.tlog Waiting for heartbeat from /dev/pts/3 MAV> online system 1 STABILIZE> Mode STABILIZE fence breach Exception in thread main_loop: Traceback (most recent call last): File ""/usr/lib/python3.6/threading.py"", line 916, in _bootstrap_inner self.run() File ""/usr/lib/python3.6/threading.py"", line 864, in run self._target(*self._args, **self._kwargs) File ""/home/sharkvary/.local/lib/python3.6/site-packages/MAVProxy-1.8.18-py3.6.egg/EGG-INFO/scripts/mavproxy.py"", line 996, in main_loop File ""/home/sharkvary/.local/lib/python3.6/site-packages/MAVProxy-1.8.18-py3.6.egg/EGG-INFO/scripts/mavproxy.py"", line 698, in process_master File ""/home/sharkvary/.local/lib/python3.6/site-packages/pymavlink/dialects/v20/ardupilotmega.py"", line 13475, in parse_buffer m = self.parse_char("""") File ""/home/sharkvary/.local/lib/python3.6/site-packages/pymavlink/dialects/v20/ardupilotmega.py"", line 13411, in parse_char self.__callbacks(m) File ""/home/sharkvary/.local/lib/python3.6/site-packages/pymavlink/dialects/v20/ardupilotmega.py"", line 13388, in __callbacks self.callback(msg, *self.callback_args, **self.callback_kwargs) File ""/home/sharkvary/.local/lib/python3.6/site-packages/MAVProxy-1.8.18-py3.6.egg/MAVProxy/modules/mavproxy_link.py"", line 662, in master_callback self.master_msg_handling(m, master) File ""/home/sharkvary/.local/lib/python3.6/site-packages/MAVProxy-1.8.18-py3.6.egg/MAVProxy/modules/mavproxy_link.py"", line 513, in master_msg_handling pending.add_chunk(m) File ""/home/sharkvary/.local/lib/python3.6/site-packages/MAVProxy-1.8.18-py3.6.egg/MAVProxy/modules/mavproxy_link.py"", line 485, in add_chunk self.chunks[m.chunk_seq] = m.text AttributeError: 'MAVLink_statustext_message' object has no attribute 'chunk_seq'",How do you actually solve the problem when importing Leads from .csv ?,,What version of tornado are you using? I'm not able to reproduce this.,,Can you post a complete code sample that demonstrates the error?,,Does this work for you: from mayavi import mlab mlab.test_plot3d() ?,,Can you give it a try again?,,What version of VTK is this using?,,Can you also confirm the version of paramiko you are running?,,"Do you have a user requiring a group that requires the same user? aka, a recursive requisite?",,Which flight controller (and version) and you connecting to? Are you running MAXProxy with any commandline options?,,What version of the message definitions are you using when installing?,
Anomareh_PHP-Twig.tmbundle_issues_24,https://github.com/Anomareh/PHP-Twig.tmbundle/issues/24,"Hi there, could you widden the scope of to apply to .html/.htm files too? The reason is that I use .html named files as views instead of the default .twig Maybe create some settings for this so the users can change it according to their needs. Greetz Zewa",Why? Can you elaborate?,,Can you provide more information about ?,,What would be your use case?,,What is your problem?,,"What text editor are you using? What I meant was, if you change the syntax highlighting of the opened file to _HTML (Twig)_ then the snippets will work as expected.",,Which variable name are you talking about ?,,what is the exact error you get ?,,Can you give me the compiled template for both cases?,,Can you give more details about the reproducing case ?,,What is the complete error message? Which Twig version do you use? Which code is causing this issue?,
mher_flower_issues_272,https://github.com/mher/flower/issues/272,"`flower -> 0.8.0-dev software -> celery:3.1.12 (Cipater) kombu:3.0.20 py:2.7.6 billiard:3.3.0.18 py-amqp:1.4.5 platform -> system:Linux arch:64bit, ELF imp:CPython loader -> celery.loaders.default.Loader settings -> transport:amqp results:disabled` Traceback (most recent call last): File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/web.py"", line 1349, in _when_complete if result.result() is not None: File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/concurrent.py"", line 129, in result raise_exc_info(self.__exc_info) File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/stack_context.py"", line 302, in wrapped ret = fn(_args, *_kwargs) File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/gen.py"", line 574, in inner self.set_result(key, result) File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/gen.py"", line 500, in set_result self.run() File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/gen.py"", line 529, in run yielded = self.gen.throw(_exc_info) File ""/home/k3/work/p/local/lib/python2.7/site-packages/flower-0.8.0-py2.7.egg/flower/views/broker.py"", line 31, in get queues = yield broker.queues(queue_names) File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/gen.py"", line 520, in run next = self.yield_point.get_result() File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/gen.py"", line 409, in get_result return self.runner.pop_result(self.key).result() File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/concurrent.py"", line 129, in result raise_exc_info(self.__exc_info) File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/stack_context.py"", line 302, in wrapped ret = fn(_args, *_kwargs) File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/gen.py"", line 574, in inner self.set_result(key, result) File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/gen.py"", line 500, in set_result self.run() File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/gen.py"", line 529, in run yielded = self.gen.throw(_exc_info) File ""/home/k3/work/p/local/lib/python2.7/site-packages/flower-0.8.0-py2.7.egg/flower/utils/broker.py"", line 74, in queues url, auth_username=username, auth_password=password) File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/gen.py"", line 520, in run next = self.yield_point.get_result() File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/gen.py"", line 409, in get_result return self.runner.pop_result(self.key).result() File ""/home/k3/work/p/local/lib/python2.7/site-packages/tornado/concurrent.py"", line 131, in result return super(TracebackFuture, self).result(timeout=timeout) File ""/home/k3/work/p/local/lib/python2.7/site-packages/concurrent/futures/_base.py"", line 397, in result return self.__get_result() File ""/home/k3/work/p/local/lib/python2.7/site-packages/concurrent/futures/_base.py"", line 356, in __get_result raise self._exception AttributeError: 'NoneType' object has no attribute 'submit'",How did you installed subliminal? Show me the command plz,,What version of celery are you using?,,Could you please specify the configuration you are using? Or you just stick to defaults?,,Can you also confirm the version of paramiko you are running?,,"Do you have a user requiring a group that requires the same user? aka, a recursive requisite?",,What version of RabbitMQ are you using?,,What version of VTK is this using?,,"Do you have any ""custom"" module named ""resource"" in your sys.path?",,Can you give it a try again?,,What version of tornado are you using? I'm not able to reproduce this.,
maiflai_gradle-scalatest_issues_80,https://github.com/maiflai/gradle-scalatest/issues/80,Hi. Will there be support for Gradle 6 soon?,Do you have a specific issue that is preventing you from using Gradle 6 please?,,Does that appear to not work?,,Can you elaborate? I know gradle by the name but nothing more,,Do you have any issue on Shippable?,,Can you provide a description?,,Can you describe what's not working for you in java6?,,How is defined the AndroidManifest metadata?,,What kind of support do you need?,,Do you know if it already works as is in rails 6?,,Which one you are talking about? Country/Location/Org/etc?,
drolbr_Overpass-API_issues_512,https://github.com/drolbr/Overpass-API/issues/512,For some reasons every query I tried times out multiple times if timeout is less than 200s. See also: https://wiki.openstreetmap.org/wiki/Overpass_API/status,"which version did you test ? I test this using version 1.5.1, and destructuring works as expected.",,What about Sab 2.3.1?,,"Can you give specific examples? Anyway, it sounds like a temporary issue.",,Would it be possible for OSRM to accept a preferred language as an option? Including all the languages could bloat the response.,,"Do they even have names? I thought they are similar to fire hydrants or cell phone towers: a POI, but nothing you'd search for by name.",,Where is this API documented? I'm still mulling over whether or not something like this is worth supporting in a general case.,,What is the difference between these two templates? What does each mean?,,What was the previous Libsass version you're comparing to?,,What is the name of your Ethernet device?,,"How do you see this being implemented, Alex?",
volkanceylan_Serenity_issues_4248,https://github.com/volkanceylan/Serenity/issues/4248,"how to prevent filter fire the viewsubmit event, i only want to click refresh button to fire it,thanks!",can you please elaborate about your question? did you mean to call existing service endpoint generated by Serenity? do you want to skip Authentication? write new service / webapi?,,did you consider to override onViewSubmit function? // only continue if base class returns true (didn't cancel request) if (!super.onViewSubmit()) { return false; } },,What does it mean enum with readOnly values??,,how about this one? https://serenity.is/demo/BasicSamples/QuickFilterCustomization,,"what do you mean by style? be specific, please.",,"What version of Serenity are you using? See #4405 or [""thumbnail"" issues](https://github.com/volkanceylan/Serenity/search?q=Thumbnail&type=Issues)",,What is the requirement of the job?,,"Why not just add the field within xyzRow? With kind regards, John",,"Which user control you use? To set readonly EditorUtils.SetReadonly(form.controlName,false)",,Did you try adding ReadPermission to columns?,
dulwich_dulwich_issues_521,https://github.com/dulwich/dulwich/issues/521,"Hello, Small issue with porcelain.add() not adding all modified/new files. Tested with python 3.6 and dulwich (0.17.3), following syntax: - porcelain.add(base_repo, paths=None) - porcelain.add(base_repo) porcelain.get_tree_changes(base_repo) returns {'add': [], 'delete': [], 'modify': []} in this case. Thanks in advance for your help.",Can you reproduce this?,,Do you know how I can claim ownership of my project on PyPI?,,How can I reproduce it? Add some submodules and try installing bundles after?,,Maybe a download of only what one needs to get started?,,Can you please provide a plain diff file? I don't use mercurial :-),,What exactly doesn't work?,,Could You more explain what do You mean ?,,Could you please drop a screenshot explaining the issue?,,Do you have some code that reproduces this? Dulwich has some tests for add without explicit paths specified and those pass. What platform are you on?,,Cant you rename it yourself? I was able too on my end on the settings of my project.,
openssl_openssl_issues_6364,https://github.com/openssl/openssl/issues/6364,I'm getting a not compatible error using Wins 7sp1 x64. Is there a x64 version available?,What you actually did? Please read the referenced howto and try to answer these questions.,,Did you install the proper Visual C++ Redistributable for your platform/HexChat architecture?,,Did you see it again after restarting Sublime? Sometimes after an update a restart is needed.,,Which device are you using?,,"Did you build from source? Mind showing us how you configured? And oh, what version?",,"Will you try ""pip install gallery_get"" again?",,How did you resolve it?,,Can you provide the command line and any input files?,,How do I open it correctly?,,Did you really mean Orion?,
onelogin_php-saml_issues_116,https://github.com/onelogin/php-saml/issues/116,Setting so like,Can you clarify your question?,,Can you give me the exact steps to reproduce? Login? Checkout? Are you logged in as an admin or normal user?,,Which version(s) are you seeing this in? Did the behavior change at some point ?,,What you expected to happen instead Requesting a new rule? Please see [Proposing a New Rule](http://eslint.org/docs/developer-guide/contributing/new-rules) for instructions.,,What's your use case? Do you really need the query params to be set?,,Can you paste an example of the code that reproduces this?,,Which version of the library did you use? Which platform?,,Can you clarify the issue you found?,,Could you give that a test for me and make sure it actually works please? Then I'll package it up for PyPi etc as a new release.,,"Can you be more precise, maybe with an example?",
dadoonet_fscrawler_issues_755,https://github.com/dadoonet/fscrawler/issues/755,"Fscrawler Version: 2.6 Elasicsearch V: 6.4.3 I am not able to crawl files which are larger in size, i did changes in ""indexed.chars"" in _settngs.json file. is there any other way to let the crawler crawl all the contents of file.",Could you add to your comment an extract of the logs you get? Thanks.,,why don't you process before appending to queue?,,What do you mean? Could you explain a bit more?,,How many times have you tried? Does it happen every time? Could you share the logs?,,How large? What is the error message? Did you change java heap settings?,,May be something to ask to Tika project?,,Can you confirm that you're on a 32bit version of PHP please?,,What is your FSCrawler config file? You can run with debug option to see what is happening?,,Do you think this is work adding documentation ?,,"What do you mean exactly by ""not indexed properly"" ? What is the version you are running ?",
swagger-api_swagger-ui_issues_695,https://github.com/swagger-api/swagger-ui/issues/695,"Relevant operation output from Swagger is No matter what I enter in the UI as ""urls"" parameter, the sent body is just `{}`","Can you explain what you're trying to describe? And to be on the safe side, which version of the spec are you using?",,Do you get it when you do something in swagger-ui or it just comes up when you open it in a browser?,,Can you explain the use case?,,can you share the json that you're using to test this with?,,What do you mean?,,Can you share me a link to the issue on swagger-core?,,Maybe add a screenshot?,,Do you not see the curl command at all or does using it doesn't produce the response you expect?,,Can you explain more? What version did you upgrade from?,,What do you mean by nested parameters in a path?,
palantir_tslint_issues_24,https://github.com/palantir/tslint/issues/24,Can we have some instructions about using tslint on Windows? Tried cscript tslint-cli.js -f myfile.ts but no joy,What schema are you referring to? What is the expected behavior? Please spend a little more time to write out meaningful issue reports.,,Can you share a code snipped that could be used as a regression test?,,Could it not be optimized to run on multiple cores if more than one input file is provided? Just an idea.,,Which version of tslint are you using?,,Why would you need a lint rule for that? The compiler already shows an error if it can't find a declaration of an identifier.,,"What have you tried, and what did or didn't work?",,Would this have any relation to the why the web (non-CLI) interface is failing time after time to see the TXT file I placed on my website?,,Did you try installing tslint via npm?,,can you provide a repro? I don't see this on my machine,,"why 4? simply for unification. to let whole ecosystem follow one pattern. why 4 and not X, Y or Z? because most of the community voted for 4 spaces (https://www.php-fig.org/psr/psr-2/#a1-survey-data)",
travis-ci_travis-ci_issues_907,https://github.com/travis-ci/travis-ci/issues/907,It seems that [composer does not get updated very often](https://github.com/symfony/symfony-standard/pull/490). Would it be possible to update composer automatically on box strartup ? - that's launching `composer self-update`. Thanks,Do you have still the problem?,,Could you both provide a complete stack trace of the error?,,Why does it try to install symfony/css-selector[v2.8.2] ?,,Do you use a COMPOSER env var to define the composer path?,,What is your opinion on this @Seldaek?,,Do you have one that is still reproducible?,,can you paste your composer.lock file ?,,How did you install the Symfony Standard Edition ?,,Can you copy paste the whole input / output you are entering and/or seeing?,,When was the last time you did a composer update?,
